"","Family","Family_gardenID","Garden","Trait","Environment","value"
"1012","MAC_04","MAC_04_Vermont","Vermont","BudSet2020","away",205.569477476951
"1013","MAC_05","MAC_05_Vermont","Vermont","BudSet2020","home",236.496454392177
"1014","MAC_05","MAC_05_Vermont","Vermont","BudSet2020","away",207.692752977762
"1015","MMF_13","MMF_13_Vermont","Vermont","BudSet2020","home",238.142703979379
"1016","MMF_13","MMF_13_Vermont","Vermont","BudSet2020","away",211.817401969595
"1017","MMF_24","MMF_24_Vermont","Vermont","BudSet2020","home",235.014887855905
"1018","MMF_24","MMF_24_Vermont","Vermont","BudSet2020","away",208.795737403769
"1019","MPG_01","MPG_01_Vermont","Vermont","BudSet2020","home",238.848239516752
"1020","MPG_01","MPG_01_Vermont","Vermont","BudSet2020","away",203.815537811299
"1021","MPG_02","MPG_02_Vermont","Vermont","BudSet2020","home",240.118203484022
"1022","MPG_02","MPG_02_Vermont","Vermont","BudSet2020","away",205.873321108822
"1023","MPG_03","MPG_03_Vermont","Vermont","BudSet2020","home",231.988328732585
"1024","MPG_03","MPG_03_Vermont","Vermont","BudSet2020","away",204.933889487458
"1025","MPG_04","MPG_04_Vermont","Vermont","BudSet2020","home",240.198893221895
"1026","MPG_04","MPG_04_Vermont","Vermont","BudSet2020","away",208.24492915584
"1027","MPG_05","MPG_05_Vermont","Vermont","BudSet2020","home",235.461668937364
"1028","MPG_05","MPG_05_Vermont","Vermont","BudSet2020","away",207.862293335134
"1029","MPG_06","MPG_06_Vermont","Vermont","BudSet2020","home",232.968776705315
"1030","MPG_06","MPG_06_Vermont","Vermont","BudSet2020","away",208.048498430347
"1031","MRC_02","MRC_02_Vermont","Vermont","BudSet2020","home",233.10988381279
"1032","MRC_02","MRC_02_Vermont","Vermont","BudSet2020","away",205.468704501263
"1033","MRC_07","MRC_07_Vermont","Vermont","BudSet2020","home",239.365632244158
"1034","MRC_07","MRC_07_Vermont","Vermont","BudSet2020","away",206.143042032143
"1035","MRC_08","MRC_08_Vermont","Vermont","BudSet2020","home",237.249025632041
"1036","MRC_08","MRC_08_Vermont","Vermont","BudSet2020","away",208.33358523418
"1037","MRC_16","MRC_16_Vermont","Vermont","BudSet2020","home",236.69303454922
"1038","MRC_16","MRC_16_Vermont","Vermont","BudSet2020","away",207.404556009121
"1039","MRC_18","MRC_18_Vermont","Vermont","BudSet2020","home",233.015812407807
"1040","MRC_18","MRC_18_Vermont","Vermont","BudSet2020","away",205.024321913852
"1041","MSK_01","MSK_01_Vermont","Vermont","BudSet2020","home",236.7759825341
"1042","MSK_01","MSK_01_Vermont","Vermont","BudSet2020","away",206.947933721916
"1043","MSK_02","MSK_02_Vermont","Vermont","BudSet2020","home",236.231672589265
"1044","MSK_02","MSK_02_Vermont","Vermont","BudSet2020","away",204.667748876756
"1045","MSK_03","MSK_03_Vermont","Vermont","BudSet2020","home",230.707243101415
"1046","MSK_03","MSK_03_Vermont","Vermont","BudSet2020","away",204.566584587839
"1047","MSK_04","MSK_04_Vermont","Vermont","BudSet2020","home",235.008873267522
"1048","MSK_04","MSK_04_Vermont","Vermont","BudSet2020","away",207.346002361945
"1049","MT_01","MT_01_Vermont","Vermont","BudSet2020","home",238.848239516752
"1050","MT_01","MT_01_Vermont","Vermont","BudSet2020","away",205.987787187614
"1051","MT_04","MT_04_Vermont","Vermont","BudSet2020","home",238.330846789345
"1052","MT_04","MT_04_Vermont","Vermont","BudSet2020","away",207.676017639699
"1053","MT_05","MT_05_Vermont","Vermont","BudSet2020","home",234.672721346628
"1054","MT_05","MT_05_Vermont","Vermont","BudSet2020","away",205.46993190585
"1055","MT_07","MT_07_Vermont","Vermont","BudSet2020","home",238.566025301803
"1056","MT_07","MT_07_Vermont","Vermont","BudSet2020","away",208.138050769551
"1057","MT_08","MT_08_Vermont","Vermont","BudSet2020","home",232.028062655485
"1058","MT_08","MT_08_Vermont","Vermont","BudSet2020","away",210.335189934415
"1059","MT_09","MT_09_Vermont","Vermont","BudSet2020","home",238.095668276888
"1060","MT_09","MT_09_Vermont","Vermont","BudSet2020","away",212.930557715324
"1061","MT_10","MT_10_Vermont","Vermont","BudSet2020","home",236.594320037849
"1062","MT_10","MT_10_Vermont","Vermont","BudSet2020","away",210.675091145963
"1063","MT_12","MT_12_Vermont","Vermont","BudSet2020","home",236.778668607126
"1064","MT_12","MT_12_Vermont","Vermont","BudSet2020","away",207.925139947654
"1065","NBTIC_543","NBTIC_543_Vermont","Vermont","BudSet2020","home",233.062848110298
"1066","NBTIC_543","NBTIC_543_Vermont","Vermont","BudSet2020","away",221.092640670263
"1067","NBTIC_552","NBTIC_552_Vermont","Vermont","BudSet2020","home",230.664027283232
"1068","NBTIC_552","NBTIC_552_Vermont","Vermont","BudSet2020","away",211.531525495885
"1069","NBTIC_565","NBTIC_565_Vermont","Vermont","BudSet2020","home",236.742391804906
"1070","NBTIC_565","NBTIC_565_Vermont","Vermont","BudSet2020","away",208.344487104425
"1071","NBTIC_623","NBTIC_623_Vermont","Vermont","BudSet2020","home",237.907525466922
"1072","NBTIC_623","NBTIC_623_Vermont","Vermont","BudSet2020","away",206.331620751925
"1073","NBTIC_624","NBTIC_624_Vermont","Vermont","BudSet2020","home",233.909490755145
"1074","NBTIC_624","NBTIC_624_Vermont","Vermont","BudSet2020","away",209.43478971203
"1075","NBTIC_627","NBTIC_627_Vermont","Vermont","BudSet2020","home",236.167204474737
"1076","NBTIC_627","NBTIC_627_Vermont","Vermont","BudSet2020","away",208.763834261196
"1077","NOR_01","NOR_01_Vermont","Vermont","BudSet2020","home",232.310276870434
"1078","NOR_01","NOR_01_Vermont","Vermont","BudSet2020","away",211.890111720912
"1079","NOR_02","NOR_02_Vermont","Vermont","BudSet2020","home",241.717417368733
"1080","NOR_02","NOR_02_Vermont","Vermont","BudSet2020","away",206.227737152777
"1081","NOR_03","NOR_03_Vermont","Vermont","BudSet2020","home",239.177489434192
"1082","NOR_03","NOR_03_Vermont","Vermont","BudSet2020","away",206.591637539246
"1083","NOR_04","NOR_04_Vermont","Vermont","BudSet2020","home",236.59052579716
"1084","NOR_04","NOR_04_Vermont","Vermont","BudSet2020","away",213.624107830674
"1085","NOR_05","NOR_05_Vermont","Vermont","BudSet2020","home",242.846274228529
"1086","NOR_05","NOR_05_Vermont","Vermont","BudSet2020","away",208.04538826554
"1087","NOR_06","NOR_06_Vermont","Vermont","BudSet2020","home",240.447453401462
"1088","NOR_06","NOR_06_Vermont","Vermont","BudSet2020","away",209.514544036466
"1089","OCT_01","OCT_01_Vermont","Vermont","BudSet2020","home",238.142703979379
"1090","OCT_01","OCT_01_Vermont","Vermont","BudSet2020","away",205.409057007029
"1091","OCT_02","OCT_02_Vermont","Vermont","BudSet2020","home",238.142703979379
"1092","OCT_02","OCT_02_Vermont","Vermont","BudSet2020","away",209.692972556048
"1093","OCT_03","OCT_03_Vermont","Vermont","BudSet2020","home",234.567990590026
"1094","OCT_03","OCT_03_Vermont","Vermont","BudSet2020","away",208.763834261196
"1095","OCT_04","OCT_04_Vermont","Vermont","BudSet2020","home",237.719382656956
"1096","OCT_04","OCT_04_Vermont","Vermont","BudSet2020","away",204.318754399424
"1097","OCT_06","OCT_06_Vermont","Vermont","BudSet2020","home",237.86048976443
"1098","OCT_06","OCT_06_Vermont","Vermont","BudSet2020","away",210.189614594218
"1099","OCT_08","OCT_08_Vermont","Vermont","BudSet2020","home",239.130453731701
"1100","OCT_08","OCT_08_Vermont","Vermont","BudSet2020","away",211.112178339114
"1101","OKE_01","OKE_01_Vermont","Vermont","BudSet2020","home",233.627276540196
"1102","OKE_01","OKE_01_Vermont","Vermont","BudSet2020","away",205.5871612781
"1103","OKE_02","OKE_02_Vermont","Vermont","BudSet2020","home",236.449418689686
"1104","OKE_02","OKE_02_Vermont","Vermont","BudSet2020","away",203.396190654528
"1105","OKE_03","OKE_03_Vermont","Vermont","BudSet2020","home",235.979061664771
"1106","OKE_03","OKE_03_Vermont","Vermont","BudSet2020","away",205.080533106203
"1107","OKE_04","OKE_04_Vermont","Vermont","BudSet2020","home",233.345062325247
"1108","OKE_04","OKE_04_Vermont","Vermont","BudSet2020","away",204.821970987549
"1109","OKE_05","OKE_05_Vermont","Vermont","BudSet2020","home",237.774377267389
"1110","OKE_05","OKE_05_Vermont","Vermont","BudSet2020","away",212.638803583009
"1111","OKE_06","OKE_06_Vermont","Vermont","BudSet2020","home",237.666616153102
"1112","OKE_06","OKE_06_Vermont","Vermont","BudSet2020","away",213.376652985677
"1113","OWL_01","OWL_01_Vermont","Vermont","BudSet2020","home",233.956526457637
"1114","OWL_01","OWL_01_Vermont","Vermont","BudSet2020","away",209.236620351983
"1115","OWL_02","OWL_02_Vermont","Vermont","BudSet2020","home",235.555740342347
"1116","OWL_02","OWL_02_Vermont","Vermont","BudSet2020","away",210.333804812467
"1117","OWL_03","OWL_03_Vermont","Vermont","BudSet2020","home",235.939112204101
"1118","OWL_03","OWL_03_Vermont","Vermont","BudSet2020","away",208.009009379009
"1119","OWL_04","OWL_04_Vermont","Vermont","BudSet2020","home",236.872740012109
"1120","OWL_04","OWL_04_Vermont","Vermont","BudSet2020","away",208.763834261196
"1121","PRK_01","PRK_01_Vermont","Vermont","BudSet2020","home",237.578275549481
"1122","PRK_01","PRK_01_Vermont","Vermont","BudSet2020","away",206.592425041741
"1123","PRK_02","PRK_02_Vermont","Vermont","BudSet2020","home",236.496454392177
"1124","PRK_02","PRK_02_Vermont","Vermont","BudSet2020","away",210.189614594218
"1125","PRK_03","PRK_03_Vermont","Vermont","BudSet2020","home",239.243845318386
"1126","PRK_03","PRK_03_Vermont","Vermont","BudSet2020","away",213.162971214995
"1127","PRK_04","PRK_04_Vermont","Vermont","BudSet2020","home",239.177489434192
"1128","PRK_04","PRK_04_Vermont","Vermont","BudSet2020","away",204.989709850258
"1129","PRK_05","PRK_05_Vermont","Vermont","BudSet2020","home",238.142703979379
"1130","PRK_05","PRK_05_Vermont","Vermont","BudSet2020","away",207.8412705163
"1131","PRO_02","PRO_02_Vermont","Vermont","BudSet2020","home",237.578275549481
"1132","PRO_02","PRO_02_Vermont","Vermont","BudSet2020","away",206.080012457862
"1133","PRO_03","PRO_03_Vermont","Vermont","BudSet2020","home",238.754168111769
"1134","PRO_03","PRO_03_Vermont","Vermont","BudSet2020","away",218.02379188949
"1135","PRO_04","PRO_04_Vermont","Vermont","BudSet2020","home",238.283811086854
"1136","PRO_04","PRO_04_Vermont","Vermont","BudSet2020","away",209.600396504463
"1137","RP_01","RP_01_Vermont","Vermont","BudSet2020","home",233.627276540196
"1138","RP_01","RP_01_Vermont","Vermont","BudSet2020","away",206.574714329088
"1139","RP_03","RP_03_Vermont","Vermont","BudSet2020","home",238.947701784272
"1140","RP_03","RP_03_Vermont","Vermont","BudSet2020","away",210.776700613697
"1141","RP_05","RP_05_Vermont","Vermont","BudSet2020","home",239.443477357788
"1142","RP_05","RP_05_Vermont","Vermont","BudSet2020","away",210.021875731509
"1143","RP_06","RP_06_Vermont","Vermont","BudSet2020","home",236.69303454922
"1144","RP_06","RP_06_Vermont","Vermont","BudSet2020","away",211.112178339114
"1145","RP_11","RP_11_Vermont","Vermont","BudSet2020","home",236.308311582211
"1146","RP_11","RP_11_Vermont","Vermont","BudSet2020","away",211.890381804051
"1147","SAV_01","SAV_01_Vermont","Vermont","BudSet2020","home",237.813454061939
"1148","SAV_01","SAV_01_Vermont","Vermont","BudSet2020","away",203.815537811299
"1149","SAV_02","SAV_02_Vermont","Vermont","BudSet2020","home",237.907525466922
"1150","SAV_02","SAV_02_Vermont","Vermont","BudSet2020","away",209.235505313174
"1151","SAV_03","SAV_03_Vermont","Vermont","BudSet2020","home",234.897240507466
"1152","SAV_03","SAV_03_Vermont","Vermont","BudSet2020","away",217.989471710157
"1153","SAV_04","SAV_04_Vermont","Vermont","BudSet2020","home",238.283811086854
"1154","SAV_04","SAV_04_Vermont","Vermont","BudSet2020","away",211.447656064531
"1155","SAV_05","SAV_05_Vermont","Vermont","BudSet2020","home",236.100747480991
"1156","SAV_05","SAV_05_Vermont","Vermont","BudSet2020","away",204.65924709185
"1157","SAV_06","SAV_06_Vermont","Vermont","BudSet2020","home",235.273526127398
"1158","SAV_06","SAV_06_Vermont","Vermont","BudSet2020","away",203.815537811299
"1159","SAV_07","SAV_07_Vermont","Vermont","BudSet2020","home",237.433393384506
"1160","SAV_07","SAV_07_Vermont","Vermont","BudSet2020","away",209.143687764832
"1161","SPR_01","SPR_01_Vermont","Vermont","BudSet2020","home",243.56623072609
"1162","SPR_01","SPR_01_Vermont","Vermont","BudSet2020","away",215.278753055358
"1163","SPR_02","SPR_02_Vermont","Vermont","BudSet2020","home",236.726625278414
"1164","SPR_02","SPR_02_Vermont","Vermont","BudSet2020","away",210.273484025572
"1165","SPR_03","SPR_03_Vermont","Vermont","BudSet2020","home",236.233052721557
"1166","SPR_03","SPR_03_Vermont","Vermont","BudSet2020","away",206.331620751925
"1167","SPR_04","SPR_04_Vermont","Vermont","BudSet2020","home",243.948551135021
"1168","SPR_04","SPR_04_Vermont","Vermont","BudSet2020","away",221.763596121096
"1169","SPR_05","SPR_05_Vermont","Vermont","BudSet2020","home",237.53123984699
"1170","SPR_05","SPR_05_Vermont","Vermont","BudSet2020","away",213.027905082436
"1171","TWI_02","TWI_02_Vermont","Vermont","BudSet2020","home",238.325052847856
"1172","TWI_02","TWI_02_Vermont","Vermont","BudSet2020","away",205.873023808602
"1173","TWI_03","TWI_03_Vermont","Vermont","BudSet2020","home",234.944276209958
"1174","TWI_03","TWI_03_Vermont","Vermont","BudSet2020","away",207.459701264128
"1175","TWI_04","TWI_04_Vermont","Vermont","BudSet2020","home",235.837954557296
"1176","TWI_04","TWI_04_Vermont","Vermont","BudSet2020","away",212.270126237894
"1177","TWI_05","TWI_05_Vermont","Vermont","BudSet2020","home",240.071167781531
"1178","TWI_05","TWI_05_Vermont","Vermont","BudSet2020","away",209.601921209271
"1179","TWI_06","TWI_06_Vermont","Vermont","BudSet2020","home",234.567990590026
"1180","TWI_06","TWI_06_Vermont","Vermont","BudSet2020","away",212.202480946718
"1181","WA_412","WA_412_Maryland","Maryland","BudSet2020","home",207.356332689151
"1182","WA_412","WA_412_Maryland","Maryland","BudSet2020","away",209.267050849322
"1183","WA_414","WA_414_Maryland","Maryland","BudSet2020","home",208.933112701488
"1184","WA_414","WA_414_Maryland","Maryland","BudSet2020","away",209.419715282388
"1185","WA_416","WA_416_Maryland","Maryland","BudSet2020","home",208.111640952147
"1186","WA_416","WA_416_Maryland","Maryland","BudSet2020","away",207.346002361945
"1187","WA_418","WA_418_Maryland","Maryland","BudSet2020","home",210.541948149637
"1188","WA_418","WA_418_Maryland","Maryland","BudSet2020","away",210.195044731674
"1189","WA_419","WA_419_Maryland","Maryland","BudSet2020","home",213.540796527622
"1190","WA_419","WA_419_Maryland","Maryland","BudSet2020","away",211.831048272396
"1191","WCA_01","WCA_01_Vermont","Vermont","BudSet2020","home",239.083418029209
"1192","WCA_01","WCA_01_Vermont","Vermont","BudSet2020","away",215.748929915595
"1193","WCA_02","WCA_02_Vermont","Vermont","BudSet2020","home",236.59052579716
"1194","WCA_02","WCA_02_Vermont","Vermont","BudSet2020","away",211.890111720912
"1195","WCA_03","WCA_03_Vermont","Vermont","BudSet2020","home",235.367597532381
"1196","WCA_03","WCA_03_Vermont","Vermont","BudSet2020","away",203.815537811299
"1197","WCA_04","WCA_04_Vermont","Vermont","BudSet2020","home",238.848239516752
"1198","WCA_04","WCA_04_Vermont","Vermont","BudSet2020","away",205.667075423282
"1199","WCA_05","WCA_05_Vermont","Vermont","BudSet2020","home",237.926965941363
"1200","WCA_05","WCA_05_Vermont","Vermont","BudSet2020","away",212.257686703671
"1201","WCA_07","WCA_07_Vermont","Vermont","BudSet2020","home",235.7394801647
"1202","WCA_07","WCA_07_Vermont","Vermont","BudSet2020","away",208.092878810363
"1203","WHI_01","WHI_01_Vermont","Vermont","BudSet2020","home",232.968776705315
"1204","WHI_01","WHI_01_Vermont","Vermont","BudSet2020","away",204.979760130515
"1205","WHI_03","WHI_03_Vermont","Vermont","BudSet2020","home",232.977676862958
"1206","WHI_03","WHI_03_Vermont","Vermont","BudSet2020","away",204.658132053041
"1207","WHI_04","WHI_04_Vermont","Vermont","BudSet2020","home",237.321115363302
"1208","WHI_04","WHI_04_Vermont","Vermont","BudSet2020","away",209.716089987842
"1209","WHI_05","WHI_05_Vermont","Vermont","BudSet2020","home",239.41266794665
"1210","WHI_05","WHI_05_Vermont","Vermont","BudSet2020","away",206.502635930127
"1211","WHI_07","WHI_07_Vermont","Vermont","BudSet2020","home",241.247060343818
"1212","WHI_07","WHI_07_Vermont","Vermont","BudSet2020","away",205.682633678257
"1213","WHI_12","WHI_12_Vermont","Vermont","BudSet2020","home",236.59052579716
"1214","WHI_12","WHI_12_Vermont","Vermont","BudSet2020","away",204.486493262133
"1215","XBM_02","XBM_02_Vermont","Vermont","BudSet2020","home",239.008308659532
"1216","XBM_02","XBM_02_Vermont","Vermont","BudSet2020","away",214.04760843651
"1217","XBM_03","XBM_03_Vermont","Vermont","BudSet2020","home",241.01188183136
"1218","XBM_03","XBM_03_Vermont","Vermont","BudSet2020","away",219.918468631304
"1219","XBM_04","XBM_04_Vermont","Vermont","BudSet2020","home",240.118203484022
"1220","XBM_04","XBM_04_Vermont","Vermont","BudSet2020","away",221.511987827033
"1221","XBM_05","XBM_05_Vermont","Vermont","BudSet2020","home",242.752202823546
"1222","XBM_05","XBM_05_Vermont","Vermont","BudSet2020","away",208.42835653578
"1223","XBM_06","XBM_06_Vermont","Vermont","BudSet2020","home",242.846274228529
"1224","XBM_06","XBM_06_Vermont","Vermont","BudSet2020","away",221.428118395679
"1225","XBM_07","XBM_07_Vermont","Vermont","BudSet2020","home",238.80120381426
"1226","XBM_07","XBM_07_Vermont","Vermont","BudSet2020","away",216.815299671199
"1227","XCS_01","XCS_01_Vermont","Vermont","BudSet2020","home",237.806806862044
"1228","XCS_01","XCS_01_Vermont","Vermont","BudSet2020","away",206.014383217126
"1229","XCS_03","XCS_03_Vermont","Vermont","BudSet2020","home",238.518989599311
"1230","XCS_03","XCS_03_Vermont","Vermont","BudSet2020","away",207.404556009121
"1231","XCV_01","XCV_01_Vermont","Vermont","BudSet2020","home",236.214240177228
"1232","XCV_01","XCV_01_Vermont","Vermont","BudSet2020","away",209.236620351983
"1233","XCV_02","XCV_02_Vermont","Vermont","BudSet2020","home",235.837954557296
"1234","XCV_02","XCV_02_Vermont","Vermont","BudSet2020","away",211.279917201822
